locale	lat	lng	confirmed	deaths	recovered	lastUpdated	yesterdayConfirmed	deltaPct	newCases	newRecovered	newDeaths
Utah, US	40.15	-111.8624	6251	67	3033	2020-05-11 02:32:34	6103	2.0	148	132	1
Washington, US	47.4009	-121.4905	19265	1050		2020-05-23 02:32:47	19117	0.0	148	0	6
Arkansas, US	34.9697	-92.3731	5922	116	4148	2020-05-25 02:32:50	5775	2.0	147	119	1
District of Columbia, US	38.8974	-77.0268	7270	392	1028	2020-05-19 02:32:23	7123	2.0	147	5	9
Iowa, US	42.0115	-93.2105	19699	555	11440	2020-06-02 02:33:16	19552	0.0	147	293	20
Minnesota, US	45.6945	-93.9002	2356	134	1160	2020-04-19 23:41:01	2209	6.0	147	42	13
Missouri, US	38.4561	-92.2884	5890	200		2020-04-20 23:36:47	5743	2.0	147	0	1
Missouri, US	38.4561	-92.2884	6935	281		2020-04-26 02:32:45	6788	2.0	147	0	9
Missouri, US	38.4561	-92.2884	11836	677		2020-05-23 02:32:47	11689	1.0	147	0	9
New Hampshire, US	43.4525	-71.5639	3868	190	1275	2020-05-21 02:32:54	3721	3.0	147	6	18
South Carolina, US	33.8569	-80.945	5882	231	3252	2020-04-30 02:32:31	5735	2.0	147	422	39
Wisconsin, US	44.2685	-89.6165	4346	220		2020-04-19 23:41:01	4199	3.0	147	0	8
Iowa, US	42.0115	-93.2105	2141	60	987	2020-04-16 23:30:51	1995	7.0	146	79	7
Iowa, US	42.0115	-93.2105	17703	477	9791	2020-05-27 02:32:37	17557	0.0	146	414	21
Utah, US	40.15	-111.8624	5595	58	2509	2020-05-07 02:32:32	5449	2.0	146	122	2
Utah, US	40.15	-111.8624	7384	80	4183	2020-05-19 02:32:23	7238	2.0	146	108	0
Washington, US	47.4009	-121.4905	19117	1044		2020-05-22 02:36:57	18971	0.0	146	0	7
Wisconsin, US	44.2685	-89.6165	4199	212		2020-04-18 22:32:47	4053	3.0	146	0	6
Kentucky, US	37.6681	-84.6701	8571	391	3069	2020-05-24 02:32:48	8426	1.0	145	61	0
Mississippi, US	32.7416	-89.6787	3087	111		2020-04-14 23:33:31	2942	4.0	145	0	13
Missouri, US	38.4561	-92.2884	7450	330		2020-04-29 02:32:33	7305	1.0	145	0	-13
Oklahoma, US	35.5653	-96.9289	3618	222	2401	2020-05-01 02:32:32	3473	4.0	145	82	8
Rhode Island, US	41.6809	-71.5118	14210	634	1158	2020-05-27 02:32:37	14065	1.0	145	39	26
Washington, US	47.4009	-121.4905	18433	1001		2020-05-18 02:32:26	18288	0.0	145	0	2
District of Columbia, US	38.8974	-77.0268	8110	432	1075	2020-05-25 02:32:50	7966	1.0	144	0	5
Nevada, US	38.3135	-117.0554	3134	126		2020-04-14 23:33:31	2990	4.0	144	0	12
Nevada, US	38.3135	-117.0554	4081	172		2020-04-22 23:40:26	3937	3.0	144	0	9
Utah, US	40.15	-111.8624	3213	28	776	2020-04-20 23:36:47	3069	4.0	144	97	1
Wisconsin, US	44.2685	-89.6165	12687	459	6786	2020-05-19 02:32:23	12543	1.0	144	244	6
Delaware, US	39.3185	-75.5071	8529	322	4296	2020-05-23 02:32:47	8386	1.0	143	166	5
Kansas, US	38.5266	-96.7265	2048	102		2020-04-20 23:36:47	1905	7.0	143	0	9
New Mexico, US	34.8405	-106.2485	5212	219	1300	2020-05-13 03:32:30	5069	2.0	143	15	11
Rhode Island, US	41.6809	-71.5118	14353	655	1175	2020-05-28 02:32:37	14210	1.0	143	17	21
South Dakota, US	44.2998	-99.4388	1311	7	373	2020-04-16 23:30:51	1168	12.0	143	44	1
Washington, US	47.4009	-121.4905	10942	552		2020-04-15 22:56:51	10799	1.0	143	0	22
District of Columbia, US	38.8974	-77.0268	3841	178	657	2020-04-27 02:32:46	3699	3.0	142	5	13
Kansas, US	38.5266	-96.7265	3277	121		2020-04-27 02:32:46	3135	4.0	142	0	1
New Mexico, US	34.8405	-106.2485	2521	84	614	2020-04-25 06:32:46	2379	5.0	142	67	6
Utah, US	40.15	-111.8624	5317	50	2342	2020-05-05 02:32:38	5175	2.0	142	104	0
Alabama, US	32.3182	-86.9023	4712	153		2020-04-18 22:32:47	4571	3.0	141	0	5
Nevada, US	38.3135	-117.0554	4539	205		2020-04-26 02:32:45	4398	3.0	141	0	8
Nevada, US	38.3135	-117.0554	5389	255	182	2020-05-03 02:32:33	5248	2.0	141	0	9
Nevada, US	38.3135	-117.0554	8517	417	428	2020-05-31 02:32:52	8376	1.0	141	0	11
Rhode Island, US	41.6809	-71.5118	14494	677	1186	2020-05-29 02:32:58	14353	0.0	141	11	22
Rhode Island, US	41.6809	-71.5118	14635	693	1206	2020-05-30 02:32:55	14494	0.0	141	20	16
Kentucky, US	37.6681	-84.6701	8426	391	3008	2020-05-23 02:32:47	8286	1.0	140	89	5
Missouri, US	38.4561	-92.2884	13438	776		2020-06-01 02:32:54	13298	1.0	140	0	2
Wisconsin, US	44.2685	-89.6165	18543	595	11838	2020-06-02 02:33:16	18403	0.0	140	192	3
District of Columbia, US	38.8974	-77.0268	2197	72	530	2020-04-15 22:56:51	2058	6.0	139	12	5
District of Columbia, US	38.8974	-77.0268	4797	240	666	2020-05-03 02:32:33	4658	2.0	139	0	9
District of Columbia, US	38.8974	-77.0268	5461	277	808	2020-05-07 02:32:32	5322	2.0	139	141	13
Kansas, US	38.5266	-96.7265	10306	232	612	2020-06-06 02:33:09	10167	1.0	139	20	5
Kentucky, US	37.6681	-84.6701	10185	442	3275	2020-06-03 02:33:21	10046	1.0	139	43	3
Minnesota, US	45.6945	-93.9002	2209	121	1118	2020-04-18 22:32:47	2070	6.0	139	52	10
New Mexico, US	34.8405	-106.2485	1484	36	340	2020-04-15 22:56:51	1345	10.0	139	36	5
New Mexico, US	34.8405	-106.2485	2660	93	614	2020-04-26 02:32:45	2521	5.0	139	0	9
New Mexico, US	34.8405	-106.2485	5503	242	1515	2020-05-15 02:33:07	5364	2.0	139	81	11
South Carolina, US	33.8569	-80.945	7792	346	4120	2020-05-12 03:32:31	7653	1.0	139	0	15
South Dakota, US	44.2998	-99.4388	868	6	207	2020-04-13 23:07:54	730	18.0	138	10	0
South Carolina, US	33.8569	-80.945	6626	275	3622	2020-05-04 02:32:32	6489	2.0	137	0	8
Alabama, US	32.3182	-86.9023	18766	653	9355	2020-06-03 02:33:21	18630	0.0	136	0	7
Kentucky, US	37.6681	-84.6701	3915	205	1341	2020-04-26 02:32:45	3779	3.0	136	0	5
Mississippi, US	32.7416	-89.6787	11432	527	7681	2020-05-19 02:32:23	11296	1.0	136	1413	6
Nevada, US	38.3135	-117.0554	6949	350	272	2020-05-18 02:32:26	6813	1.0	136	0	3
Arizona, US	33.7298	-111.4312	5068	191	1155	2020-04-20 23:36:47	4933	2.0	135	161	7
District of Columbia, US	38.8974	-77.0268	6871	368	975	2020-05-16 02:32:24	6736	2.0	135	9	10
Michigan, US	43.3266	-84.5361	57532	5516	38099	2020-06-02 02:33:16	57397	0.0	135	0	25
Missouri, US	38.4561	-92.2884	10404	551		2020-05-14 03:32:32	10269	1.0	135	0	22
Missouri, US	38.4561	-92.2884	11528	640		2020-05-21 02:32:54	11393	1.0	135	0	9
North Dakota, US	47.5289	-99.784	528	9	183	2020-04-18 22:32:47	393	34.0	135	11	0
South Carolina, US	33.8569	-80.945	7927	355	6817	2020-05-13 03:32:30	7792	1.0	135	2697	9
Utah, US	40.15	-111.8624	2683	20	357	2020-04-16 23:30:51	2548	5.0	135	139	0
Delaware, US	39.3185	-75.5071	3442	100	703	2020-04-25 06:32:46	3308	4.0	134	60	8
Delaware, US	39.3185	-75.5071	3576	112	809	2020-04-26 02:32:45	3442	3.0	134	106	12
District of Columbia, US	38.8974	-77.0268	2927	105	630	2020-04-20 23:36:47	2793	4.0	134	8	9
Kentucky, US	37.6681	-84.6701	8069	366	2826	2020-05-20 02:32:25	7935	1.0	134	58	20
Missouri, US	38.4561	-92.2884	11242	611		2020-05-19 02:32:23	11108	1.0	134	0	11
Missouri, US	38.4561	-92.2884	14572	805		2020-06-06 02:33:09	14438	0.0	134	0	10
North Dakota, US	47.5289	-99.784	2229	51	1340	2020-05-22 02:36:57	2095	6.0	134	38	2
Tennessee, US	35.7478	-86.6923	10052	188	4921	2020-04-29 02:32:33	9918	1.0	134	201	4
Utah, US	40.15	-111.8624	7518	88	4183	2020-05-20 02:32:25	7384	1.0	134	0	8
Delaware, US	39.3185	-75.5071	1758	41	213	2020-04-13 23:07:54	1625	8.0	133	22	6
Utah, US	40.15	-111.8624	5449	56	2387	2020-05-06 02:32:35	5317	2.0	132	45	6
Utah, US	40.15	-111.8624	8392	97	5081	2020-05-25 02:32:50	8260	1.0	132	183	0
Washington, US	47.4009	-121.4905	15594	862		2020-05-06 02:32:35	15462	0.0	132	0	21
New Mexico, US	34.8405	-106.2485	7624	351	2728	2020-05-31 02:32:52	7493	1.0	131	44	7
South Carolina, US	33.8569	-80.945	6757	283	3622	2020-05-05 02:32:38	6626	1.0	131	0	8
South Dakota, US	44.2998	-99.4388	1542	7	552	2020-04-18 22:32:47	1411	9.0	131	95	0
Utah, US	40.15	-111.8624	2548	20	218	2020-04-15 22:56:51	2417	5.0	131	0	2
Arkansas, US	34.9697	-92.3731	1410	29	391	2020-04-13 23:07:54	1280	10.0	130	24	2
Arkansas, US	34.9697	-92.3731	4366	98	3277	2020-05-15 02:33:07	4236	3.0	130	57	1
District of Columbia, US	38.8974	-77.0268	9016	473	1138	2020-06-04 02:33:23	8886	1.0	130	1	3
Missouri, US	38.4561	-92.2884	11966	682		2020-05-24 02:32:48	11836	1.0	130	0	5
Oklahoma, US	35.5653	-96.9289	3748	230	2467	2020-05-02 02:32:31	3618	3.0	130	66	8
New Mexico, US	34.8405	-106.2485	7493	344	2684	2020-05-30 02:32:55	7364	1.0	129	46	9
Oklahoma, US	35.5653	-96.9289	3410	207	2260	2020-04-29 02:32:33	3281	3.0	129	93	10
South Carolina, US	33.8569	-80.945	4377	120	2633	2020-04-19 23:41:01	4248	3.0	129	0	1
Utah, US	40.15	-111.8624	5724	61	2640	2020-05-08 02:32:36	5595	2.0	129	131	3
Utah, US	40.15	-111.8624	6749	75	3566	2020-05-15 02:33:07	6620	1.0	129	160	0
Utah, US	40.15	-111.8624	8521	98	5218	2020-05-26 02:32:41	8392	1.0	129	137	1
Delaware, US	39.3185	-75.5071	4162	125	996	2020-04-28 02:32:46	4034	3.0	128	85	5
Nebraska, US	41.1254	-98.2681	1813	38		2020-04-22 23:40:26	1685	7.0	128	0	5
Nevada, US	38.3135	-117.0554	8376	406	428	2020-05-30 02:32:55	8248	1.0	128	22	0
Oklahoma, US	35.5653	-96.9289	4330	260	2985	2020-05-08 02:32:36	4202	3.0	128	76	7
District of Columbia, US	38.8974	-77.0268	2793	96	622	2020-04-19 23:41:01	2666	4.0	127	14	5
Kansas, US	38.5266	-96.7265	10092	226	592	2020-06-04 02:33:23	9965	1.0	127	37	4
Nevada, US	38.3135	-117.0554	4208	195		2020-04-24 03:33:00	4081	3.0	127	0	23
Oklahoma, US	35.5653	-96.9289	2807	164	1702	2020-04-21 23:40:34	2680	4.0	127	88	21
Wisconsin, US	44.2685	-89.6165	3555	170		2020-04-14 23:33:31	3428	3.0	127	0	16
District of Columbia, US	38.8974	-77.0268	2476	86	573	2020-04-17 23:30:52	2350	5.0	126	21	5
Kentucky, US	37.6681	-84.6701	9077	400	3124	2020-05-28 02:32:37	8951	1.0	126	22	6
New Mexico, US	34.8405	-106.2485	1971	58	487	2020-04-20 23:36:47	1845	6.0	126	22	3
Oklahoma, US	35.5653	-96.9289	4858	278	3559	2020-05-14 03:32:32	4732	2.0	126	136	0
South Carolina, US	33.8569	-80.945	8942	391	5076	2020-05-19 02:32:23	8816	1.0	126	0	6
South Dakota, US	44.2998	-99.4388	2906	31	2028	2020-05-08 02:32:36	2780	4.0	126	51	2
Wisconsin, US	44.2685	-89.6165	4625	244		2020-04-21 23:40:34	4499	2.0	126	0	14
Wyoming, US	42.756	-107.3025	443	2	237	2020-04-21 23:40:34	317	39.0	126	4	0
Nebraska, US	41.1254	-98.2681	8532	100		2020-05-13 03:32:30	8407	1.0	125	0	2
Nevada, US	38.3135	-117.0554	7525	386	339	2020-05-23 02:32:47	7400	1.0	125	0	3
New Mexico, US	34.8405	-106.2485	6317	283	1882	2020-05-21 02:32:54	6192	2.0	125	86	7
Puerto Rico, US	18.2208	-66.5901	2156	107		2020-05-09 02:32:39	2031	6.0	125	0	5
West Virginia, US	38.4912	-80.9545	1899	74	1191	2020-05-28 02:32:37	1774	7.0	125	11	2
Oklahoma, US	35.5653	-96.9289	5087	285	3801	2020-05-16 02:32:24	4963	2.0	124	141	1
South Dakota, US	44.2998	-99.4388	3517	34	2147	2020-05-11 02:32:34	3393	3.0	124	22	0
Utah, US	40.15	-111.8624	2917	25	565	2020-04-18 22:32:47	2793	4.0	124	122	2
Delaware, US	39.3185	-75.5071	7670	290	3478	2020-05-18 02:32:26	7547	1.0	123	111	4
Iowa, US	42.0115	-93.2105	1710	41	741	2020-04-13 23:07:54	1587	7.0	123	67	0
Mississippi, US	32.7416	-89.6787	9501	430	4421	2020-05-11 02:32:34	9378	1.0	123	0	9
Oklahoma, US	35.5653	-96.9289	3017	179	1884	2020-04-24 03:33:00	2894	4.0	123	112	9
Alabama, US	32.3182	-86.9023	4075	118		2020-04-15 22:56:51	3953	3.0	122	0	4
Kansas, US	38.5266	-96.7265	6951	174	371	2020-05-11 02:32:34	6829	1.0	122	21	0
New Mexico, US	34.8405	-106.2485	7252	329	2564	2020-05-28 02:32:37	7130	1.0	122	42	4
South Carolina, US	33.8569	-80.945	5735	192	2830	2020-04-29 02:32:33	5613	2.0	122	-871	15
South Carolina, US	33.8569	-80.945	7653	331	4120	2020-05-11 02:32:34	7531	1.0	122	0	1
Arkansas, US	34.9697	-92.3731	4164	95	3220	2020-05-13 03:32:30	4043	2.0	121	71	1
Idaho, US	44.2405	-114.4788	3111	83	2362	2020-06-06 02:33:09	2990	4.0	121	51	0
Kansas, US	38.5266	-96.7265	9125	207	493	2020-05-26 02:32:41	9004	1.0	121	8	2
Nevada, US	38.3135	-117.0554	4821	219		2020-04-29 02:32:33	4700	2.0	121	0	13
Oklahoma, US	35.5653	-96.9289	3972	238	2635	2020-05-04 02:32:32	3851	3.0	121	81	0
Rhode Island, US	41.6809	-71.5118	12795	506	1012	2020-05-19 02:32:23	12674	0.0	121	40	7
Rhode Island, US	41.6809	-71.5118	15112	732	1302	2020-06-03 02:33:21	14991	0.0	121	21	12
Delaware, US	39.3185	-75.5071	5038	168	1546	2020-05-03 02:32:33	4918	2.0	120	143	9
South Dakota, US	44.2998	-99.4388	988	6	261	2020-04-14 23:33:31	868	13.0	120	54	0
Kentucky, US	37.6681	-84.6701	8286	386	2919	2020-05-22 02:36:57	8167	1.0	119	93	10
Nevada, US	38.3135	-117.0554	5053	243	158	2020-05-01 02:32:32	4934	2.0	119	58	13
New Hampshire, US	43.4525	-71.5639	2429	84	980	2020-05-03 02:32:33	2310	5.0	119	0	3
Oklahoma, US	35.5653	-96.9289	4732	278	3423	2020-05-13 03:32:30	4613	2.0	119	182	4
Oklahoma, US	35.5653	-96.9289	6692	339	5599	2020-06-03 02:33:21	6573	1.0	119	88	5
South Carolina, US	33.8569	-80.945	9175	407	5451	2020-05-21 02:32:54	9056	1.0	119	0	8
Tennessee, US	35.7478	-86.6923	13690	226	6356	2020-05-06 02:32:35	13571	0.0	119	275	7
Alabama, US	32.3182	-86.9023	6539	228		2020-04-28 02:32:46	6421	1.0	118	0	9
Kansas, US	38.5266	-96.7265	8625	204	473	2020-05-22 02:36:57	8507	1.0	118	0	2
New Mexico, US	34.8405	-106.2485	3850	151	812	2020-05-04 02:32:32	3732	3.0	118	27	13
District of Columbia, US	38.8974	-77.0268	6389	328	881	2020-05-12 03:32:31	6272	1.0	117	1	5
District of Columbia, US	38.8974	-77.0268	7551	407	1059	2020-05-21 02:32:54	7434	1.0	117	19	7
Puerto Rico, US	18.2208	-66.5901	3030	126		2020-05-23 02:32:47	2913	4.0	117	0	0
Kansas, US	38.5266	-96.7265	2164	109		2020-04-21 23:40:34	2048	5.0	116	0	7
New Mexico, US	34.8405	-106.2485	8140	375	2960	2020-06-04 02:33:23	8024	1.0	116	72	8
Rhode Island, US	41.6809	-71.5118	15441	772	1336	2020-06-06 02:33:09	15325	0.0	116	10	16
Washington, US	47.4009	-121.4905	20181	1078		2020-05-27 02:32:37	20065	0.0	116	0	8
Arkansas, US	34.9697	-92.3731	4578	98	3472	2020-05-17 02:32:37	4463	2.0	115	82	0
District of Columbia, US	38.8974	-77.0268	8225	440	1080	2020-05-26 02:32:41	8110	1.0	115	5	8
Kansas, US	38.5266	-96.7265	1730	82		2020-04-17 23:30:52	1615	7.0	115	0	2
Kentucky, US	37.6681	-84.6701	5245	261	1892	2020-05-05 02:32:38	5130	2.0	115	140	8
Oklahoma, US	35.5653	-96.9289	2184	108	1060	2020-04-14 23:33:31	2069	5.0	115	195	9
Puerto Rico, US	18.2208	-66.5901	2542	122		2020-05-16 02:32:24	2427	4.0	115	0	5
South Carolina, US	33.8569	-80.945	5613	177	3701	2020-04-28 02:32:46	5498	2.0	115	0	3
Washington, US	47.4009	-121.4905	11057	579		2020-04-16 23:30:51	10942	1.0	115	0	27
Idaho, US	44.2405	-114.4788	1587	41		2020-04-16 23:30:51	1473	7.0	114	0	2
Minnesota, US	45.6945	-93.9002	1809	87	940	2020-04-15 22:56:51	1695	6.0	114	31	8
Minnesota, US	45.6945	-93.9002	2470	143	1202	2020-04-20 23:36:47	2356	4.0	114	42	9
Nebraska, US	41.1254	-98.2681	1066	24		2020-04-17 23:30:52	952	11.0	114	0	3
Nevada, US	38.3135	-117.0554	5855	297	205	2020-05-08 02:32:36	5741	1.0	114	2	8
South Carolina, US	33.8569	-80.945	9056	399	5451	2020-05-20 02:32:25	8942	1.0	114	375	8
Nevada, US	38.3135	-117.0554	4934	230	100	2020-04-30 02:32:31	4821	2.0	113	100	11
New Mexico, US	34.8405	-106.2485	1597	44	353	2020-04-17 23:30:52	1484	7.0	113	0	8
Oklahoma, US	35.5653	-96.9289	2680	143	1614	2020-04-20 23:36:47	2567	4.0	113	39	3
Oklahoma, US	35.5653	-96.9289	6805	341	5711	2020-06-04 02:33:23	6692	1.0	113	112	2
Rhode Island, US	41.6809	-71.5118	14065	608	1119	2020-05-25 02:32:50	13952	0.0	113	13	11
Utah, US	40.15	-111.8624	4236	41	1641	2020-04-28 02:32:46	4123	2.0	113	73	0
Connecticut, US	41.5978	-72.7554	43091	3989	7511	2020-06-04 02:33:23	42979	0.0	112	0	17
District of Columbia, US	38.8974	-77.0268	4106	205	660	2020-04-30 02:32:31	3994	2.0	112	0	15
Kentucky, US	37.6681	-84.6701	5934	283	2058	2020-05-07 02:32:32	5822	1.0	112	166	8
Missouri, US	38.4561	-92.2884	10269	529		2020-05-13 03:32:30	10157	1.0	112	0	15
Nevada, US	38.3135	-117.0554	7061	358	355	2020-05-19 02:32:23	6949	1.0	112	83	8
New Mexico, US	34.8405	-106.2485	7364	335	2638	2020-05-29 02:32:58	7252	1.0	112	74	6
Puerto Rico, US	18.2208	-66.5901	4620	141		2020-06-06 02:33:09	4508	2.0	112	0	1
West Virginia, US	38.4912	-80.9545	1705	72	983	2020-05-23 02:32:47	1593	7.0	112	0	2
Kansas, US	38.5266	-96.7265	1615	80		2020-04-16 23:30:51	1504	7.0	111	0	9
Nevada, US	38.3135	-117.0554	8628	417	428	2020-06-01 02:32:54	8517	1.0	111	0	0
New Mexico, US	34.8405	-106.2485	7800	362	2853	2020-06-02 02:33:16	7689	1.0	111	18	6
Oklahoma, US	35.5653	-96.9289	5960	311	4645	2020-05-24 02:32:48	5849	1.0	111	112	4
Utah, US	40.15	-111.8624	6362	68	3181	2020-05-12 03:32:31	6251	1.0	111	148	1
Arkansas, US	34.9697	-92.3731	4923	102	3739	2020-05-20 02:32:25	4813	2.0	110	94	2
Utah, US	40.15	-111.8624	2793	23	443	2020-04-17 23:30:52	2683	4.0	110	86	3
District of Columbia, US	38.8974	-77.0268	8334	440	1080	2020-05-27 02:32:37	8225	1.0	109	0	0
Mississippi, US	32.7416	-89.6787	7550	303	3413	2020-05-04 02:32:32	7441	1.0	109	0	12
Rhode Island, US	41.6809	-71.5118	14928	718	1252	2020-06-01 02:32:54	14819	0.0	109	27	7
Utah, US	40.15	-111.8624	4345	41	1704	2020-04-29 02:32:33	4236	2.0	109	63	0
Delaware, US	39.3185	-75.5071	3308	92	643	2020-04-24 03:33:00	3200	3.0	108	44	3
District of Columbia, US	38.8974	-77.0268	3206	127	645	2020-04-22 23:40:26	3098	3.0	108	9	15
Kentucky, US	37.6681	-84.6701	9185	409	3124	2020-05-29 02:32:58	9077	1.0	108	0	9
Oklahoma, US	35.5653	-96.9289	2465	136	1331	2020-04-17 23:30:52	2357	4.0	108	91	5
South Dakota, US	44.2998	-99.4388	4464	50	3336	2020-05-24 02:32:48	4356	2.0	108	69	0
Arkansas, US	34.9697	-92.3731	6029	117	4249	2020-05-26 02:32:41	5922	1.0	107	101	1
Delaware, US	39.3185	-75.5071	9605	368	5353	2020-06-02 02:33:16	9498	1.0	107	87	2
Iowa, US	42.0115	-93.2105	3748	90	1428	2020-04-22 23:40:26	3641	2.0	107	135	7
Nevada, US	38.3135	-117.0554	3937	163		2020-04-21 23:40:34	3830	2.0	107	0	4
New Mexico, US	34.8405	-106.2485	4138	162	842	2020-05-06 02:32:35	4031	2.0	107	10	6
Rhode Island, US	41.6809	-71.5118	15219	742	1311	2020-06-04 02:33:23	15112	0.0	107	9	10
South Dakota, US	44.2998	-99.4388	2147	10	1223	2020-04-26 02:32:45	2040	5.0	107	33	0
Puerto Rico, US	18.2208	-66.5901	1539	92	0	2020-05-01 02:32:32	1433	7.0	106	0	6
Rhode Island, US	41.6809	-71.5118	15325	756	1326	2020-06-05 02:33:15	15219	0.0	106	15	14
District of Columbia, US	38.8974	-77.0268	7893	418	1069	2020-05-23 02:32:47	7788	1.0	105	8	6
New Hampshire, US	43.4525	-71.5639	2741	92	1105	2020-05-07 02:32:32	2636	3.0	105	86	0
New Mexico, US	34.8405	-106.2485	4778	191	1189	2020-05-10 02:32:34	4673	2.0	105	64	10
Oklahoma, US	35.5653	-96.9289	4963	284	3660	2020-05-15 02:33:07	4858	2.0	105	101	6
West Virginia, US	38.4912	-80.9545	890	18	265	2020-04-19 23:41:01	785	13.0	105	10	2
Arizona, US	33.7298	-111.4312	3809	131	249	2020-04-14 23:33:31	3705	2.0	104	249	9
District of Columbia, US	38.8974	-77.0268	9120	475	1138	2020-06-05 02:33:15	9016	1.0	104	0	2
New Hampshire, US	43.4525	-71.5639	2947	121	1165	2020-05-09 02:32:39	2843	3.0	104	55	7
New Mexico, US	34.8405	-106.2485	7130	325	2522	2020-05-27 02:32:37	7026	1.0	104	58	5
Oklahoma, US	35.5653	-96.9289	3121	188	1961	2020-04-25 06:32:46	3017	3.0	104	77	9
District of Columbia, US	38.8974	-77.0268	2058	67	518	2020-04-14 23:33:31	1955	5.0	103	11	15
Missouri, US	38.4561	-92.2884	12579	693		2020-05-27 02:32:37	12476	0.0	103	0	4
Missouri, US	38.4561	-92.2884	13084	730		2020-05-30 02:32:55	12981	0.0	103	0	22
New Hampshire, US	43.4525	-71.5639	3556	171	1254	2020-05-17 02:32:37	3453	2.0	103	7	20
New Hampshire, US	43.4525	-71.5639	4389	232	2691	2020-05-29 02:32:58	4286	2.0	103	141	9
New Hampshire, US	43.4525	-71.5639	4492	238	2730	2020-05-30 02:32:55	4389	2.0	103	39	6
Oklahoma, US	35.5653	-96.9289	3851	238	2554	2020-05-03 02:32:33	3748	2.0	103	87	8
South Carolina, US	33.8569	-80.945	3656	106		2020-04-15 22:56:51	3553	2.0	103	0	9
South Carolina, US	33.8569	-80.945	8030	362	6817	2020-05-14 03:32:32	7927	1.0	103	0	7
South Dakota, US	44.2998	-99.4388	1858	9	937	2020-04-22 23:40:26	1755	5.0	103	113	1
District of Columbia, US	38.8974	-77.0268	3994	190	660	2020-04-29 02:32:33	3892	2.0	102	1	5
Nevada, US	38.3135	-117.0554	3626	151		2020-04-18 22:32:47	3524	2.0	102	0	9
Nevada, US	38.3135	-117.0554	3728	158		2020-04-19 23:41:01	3626	2.0	102	0	7
Nevada, US	38.3135	-117.0554	3830	159		2020-04-20 23:36:47	3728	2.0	102	0	1
New Hampshire, US	43.4525	-71.5639	2843	114	1110	2020-05-08 02:32:36	2741	3.0	102	5	22
New Mexico, US	34.8405	-106.2485	3513	131	760	2020-05-02 02:32:31	3411	2.0	102	26	8
Oklahoma, US	35.5653	-96.9289	2567	140	1575	2020-04-19 23:41:01	2465	4.0	102	60	4
Oklahoma, US	35.5653	-96.9289	6907	344	5781	2020-06-05 02:33:15	6805	1.0	102	70	3
Tennessee, US	35.7478	-86.6923	5610	109	1671	2020-04-13 23:07:54	5508	1.0	102	167	3
Arkansas, US	34.9697	-92.3731	2911	48	964	2020-04-26 02:32:45	2810	3.0	101	35	1
Delaware, US	39.3185	-75.5071	9066	335	4802	2020-05-27 02:32:37	8965	1.0	101	109	3
Kentucky, US	37.6681	-84.6701	3479	191	1311	2020-04-24 03:33:00	3378	2.0	101	45	6
Nevada, US	38.3135	-117.0554	8057	394	374	2020-05-27 02:32:37	7956	1.0	101	15	0
North Dakota, US	47.5289	-99.784	2095	49	1302	2020-05-21 02:32:54	1994	5.0	101	33	4
Oklahoma, US	35.5653	-96.9289	7007	345	5781	2020-06-06 02:33:09	6907	1.0	100	0	1
South Dakota, US	44.2998	-99.4388	1411	7	457	2020-04-17 23:30:52	1311	7.0	100	84	0
District of Columbia, US	38.8974	-77.0268	6584	350	934	2020-05-14 03:32:32	6485	1.0	99	48	14
New Mexico, US	34.8405	-106.2485	2825	99	650	2020-04-28 02:32:46	2726	3.0	99	36	0
Oklahoma, US	35.5653	-96.9289	2069	99	865	2020-04-13 23:07:54	1970	5.0	99	0	3
Oklahoma, US	35.5653	-96.9289	4589	272	3204	2020-05-11 02:32:34	4490	2.0	99	50	2
South Dakota, US	44.2998	-99.4388	4563	50	3371	2020-05-25 02:32:50	4464	2.0	99	35	0
Utah, US	40.15	-111.8624	8620	101	5346	2020-05-27 02:32:37	8521	1.0	99	128	3
Kentucky, US	37.6681	-84.6701	8167	376	2826	2020-05-21 02:32:54	8069	1.0	98	0	10
Nevada, US	38.3135	-117.0554	8248	406	406	2020-05-29 02:32:58	8150	1.0	98	5	4
New Hampshire, US	43.4525	-71.5639	1588	48	546	2020-04-22 23:40:26	1490	6.0	98	25	6
Puerto Rico, US	18.2208	-66.5901	2427	117		2020-05-15 02:33:07	2329	4.0	98	0	2
South Dakota, US	44.2998	-99.4388	1956	9	1064	2020-04-24 03:33:00	1858	5.0	98	127	0
Alabama, US	32.3182	-86.9023	11771	488		2020-05-18 02:32:26	11674	0.0	97	0	3
Arkansas, US	34.9697	-92.3731	4463	98	3390	2020-05-16 02:32:24	4366	2.0	97	113	0
Arkansas, US	34.9697	-92.3731	6277	120	4424	2020-05-28 02:32:37	6180	1.0	97	92	1
Minnesota, US	45.6945	-93.9002	2567	160	1254	2020-04-21 23:40:34	2470	3.0	97	52	17
Puerto Rico, US	18.2208	-66.5901	3873	136		2020-06-02 02:33:16	3776	2.0	97	0	0
South Dakota, US	44.2998	-99.4388	3614	34	2187	2020-05-12 03:32:31	3517	2.0	97	40	0
District of Columbia, US	38.8974	-77.0268	6485	336	886	2020-05-13 03:32:30	6389	1.0	96	5	8
Iowa, US	42.0115	-93.2105	1995	53	908	2020-04-15 22:56:51	1899	5.0	96	167	4
